fold,model,scenario,k,status,train_expected_risk,cutpoints,weeks,counts,repeat,scale
0,q3_basic,high_delay,4,bootstrap_conditional,0.2375217136867042,"[29.02116332289075, 29.66606058, 30.456294565]","[11.0, 11.0, 11.0, 11.0]","[30, 29, 37, 171]",8,0.0
0,q2,step_only,4,bootstrap_conditional,0.1577310072549248,"[29.334636189999998, 30.47695042, 33.85248154497105]","[25.0, 25.0, 25.0, 25.0]","[46, 55, 110, 56]",8,0.5
0,q2,low_delay,4,bootstrap_conditional,0.21140540391193124,"[29.02116332289075, 30.75052001013085, 32.18924892207405]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[30, 83, 42, 112]",8,0.5
0,q2,medium_delay,4,bootstrap_conditional,0.2356763747436858,"[29.334636189999998, 30.90865332054825, 31.7686576929447]","[11.0, 11.0, 11.0, 11.0]","[46, 71, 25, 125]",8,0.5
0,q2,high_delay,4,bootstrap_conditional,0.2356763747436858,"[29.334636189999998, 30.90865332054825, 31.7686576929447]","[11.0, 11.0, 11.0, 11.0]","[46, 71, 25, 125]",8,0.5
0,q3_basic,step_only,4,bootstrap_conditional,0.157816442488023,"[29.172108809999997, 30.11360183, 33.080608131774056]","[25.0, 25.0, 25.0, 25.0]","[41, 40, 100, 86]",8,0.5
0,q3_basic,low_delay,4,bootstrap_conditional,0.21145042225931254,"[28.94369672, 31.4807653089329, 32.3668140755951]","[12.857142857142858, 12.857142857142858, 24.428571428571427, 12.857142857142858]","[25, 106, 27, 109]",8,0.5
0,q3_basic,medium_delay,4,bootstrap_conditional,0.23584161264249454,"[29.172108809999997, 31.4807653089329, 32.3668140755951]","[11.0, 11.0, 11.571428571428571, 11.0]","[41, 90, 27, 109]",8,0.5
0,q3_basic,high_delay,4,bootstrap_conditional,0.23584303806522605,"[29.02116332289075, 29.92335859103325, 31.3328724074796]","[11.0, 11.0, 11.0, 11.0]","[30, 40, 57, 140]",8,0.5
0,q2,step_only,4,bootstrap_conditional,0.16108524138324318,"[29.23587997, 30.47695042, 32.38715388355615]","[25.0, 25.0, 25.0, 25.0]","[44, 57, 58, 108]",8,1.0
0,q2,low_delay,4,bootstrap_conditional,0.21805028898409795,"[29.02116332289075, 30.75052001013085, 32.3668140755951]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[30, 83, 45, 109]",8,1.0
0,q2,medium_delay,4,bootstrap_conditional,0.2427279757809279,"[29.02116332289075, 29.66606058, 30.406106735]","[11.0, 11.0, 11.0, 11.0]","[30, 29, 35, 173]",8,1.0
0,q2,high_delay,4,bootstrap_conditional,0.2427279757809279,"[29.02116332289075, 29.66606058, 30.406106735]","[11.0, 11.0, 11.0, 11.0]","[30, 29, 35, 173]",8,1.0
0,q3_basic,step_only,4,bootstrap_conditional,0.16143463759119223,"[29.172108809999997, 30.406106735, 32.090620644428796]","[25.0, 25.0, 25.0, 25.0]","[41, 53, 58, 115]",8,1.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.21735799645769044,"[31.4807653089329, 32.3668140755951, 35.2208681140727]","[12.857142857142858, 24.428571428571427, 12.857142857142858, 25.0]","[131, 27, 78, 31]",8,1.0
0,q3_basic,medium_delay,4,bootstrap_conditional,0.24275667049795635,"[31.4807653089329, 32.3668140755951, 35.2208681140727]","[11.0, 11.571428571428571, 11.0, 11.571428571428571]","[131, 27, 78, 31]",8,1.0
0,q3_basic,high_delay,4,bootstrap_conditional,0.24277582047585836,"[29.02116332289075, 29.66606058, 30.406106735]","[11.0, 11.0, 11.0, 11.0]","[30, 29, 35, 173]",8,1.0
0,q2,step_only,4,bootstrap_conditional,0.18210244413295237,"[28.94369672, 29.7185051004643, 33.1117307459062]","[12.857142857142858, 25.0, 25.0, 25.0]","[25, 37, 123, 82]",8,1.5
0,q2,low_delay,4,bootstrap_conditional,0.20476456979832855,"[29.02116332289075, 30.90865332054825, 32.5830326425095]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[30, 87, 51, 99]",8,1.5
0,q2,medium_delay,4,bootstrap_conditional,0.21890863282894962,"[29.02116332289075, 29.66606058, 30.456294565]","[11.0, 11.0, 11.0, 11.0]","[30, 29, 37, 171]",8,1.5
0,q2,high_delay,4,bootstrap_conditional,0.21890863282894962,"[29.02116332289075, 29.66606058, 30.456294565]","[11.0, 11.0, 11.0, 11.0]","[30, 29, 37, 171]",8,1.5
0,q3_basic,step_only,4,bootstrap_conditional,0.1820707907431683,"[29.392081044999998, 30.406106735, 32.13576459650285]","[12.857142857142858, 25.0, 25.0, 25.0]","[49, 45, 59, 114]",8,1.5
0,q3_basic,low_delay,4,bootstrap_conditional,0.20491443629517236,"[29.152824510000002, 30.1858825646128, 30.90865332054825]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[40, 45, 32, 150]",8,1.5
0,q3_basic,medium_delay,4,bootstrap_conditional,0.21895516499372505,"[29.02116332289075, 30.117794359999998, 30.90865332054825]","[11.0, 11.0, 11.0, 11.0]","[30, 52, 35, 150]",8,1.5
0,q3_basic,high_delay,4,bootstrap_conditional,0.21895516499372505,"[29.02116332289075, 30.117794359999998, 30.90865332054825]","[11.0, 11.0, 11.0, 11.0]","[30, 52, 35, 150]",8,1.5
0,q2,step_only,4,bootstrap_conditional,0.1472014750315634,"[28.821843131379502, 29.6816902154643, 35.3033617940727]","[12.857142857142858, 25.0, 25.0, 25.0]","[30, 39, 168, 30]",9,0.0
0,q2,low_delay,4,bootstrap_conditional,0.19065814130647074,"[28.689339826379502, 29.398260685, 32.9759465231214]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[29, 31, 126, 81]",9,0.0
0,q2,medium_delay,4,bootstrap_conditional,0.22728941480347545,"[31.237345660000003, 31.95259136745955, 32.66291330362475]","[11.0, 11.285714285714286, 12.142857142857142, 12.857142857142858]","[128, 26, 26, 87]",9,0.0
0,q2,high_delay,4,bootstrap_conditional,0.229418526488056,"[29.26591345677795, 29.75646442, 30.47595403]","[11.0, 11.0, 11.0, 11.0]","[47, 25, 35, 160]",9,0.0
0,q3_basic,step_only,4,bootstrap_conditional,0.14676181349243914,"[28.60860758525625, 29.37857702, 30.060693649999997]","[12.857142857142858, 12.857142857142858, 25.0, 25.0]","[26, 27, 28, 186]",9,0.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.1888558398013883,"[31.835775192944702, 32.542167035, 33.5885526]","[12.857142857142858, 24.714285714285715, 12.857142857142858, 25.0]","[149, 28, 26, 64]",9,0.0
0,q3_basic,medium_delay,4,bootstrap_conditional,0.22886481477302595,"[31.835775192944702, 32.542167035, 33.5885526]","[11.0, 12.857142857142858, 12.571428571428571, 12.857142857142858]","[149, 28, 26, 64]",9,0.0
0,q3_basic,high_delay,4,bootstrap_conditional,0.23172832828799547,"[29.26591345677795, 29.75646442, 30.4015372572209]","[11.0, 11.0, 11.0, 11.0]","[47, 25, 29, 166]",9,0.0
0,q2,step_only,4,bootstrap_conditional,0.15130479541170333,"[29.5907377837715, 30.456294565, 35.00033464]","[12.857142857142858, 25.0, 25.0, 25.0]","[67, 39, 128, 33]",9,0.5
0,q2,low_delay,4,bootstrap_conditional,0.18877934827474716,"[28.60860758525625, 29.35954207201715, 33.5885526]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[26, 25, 152, 64]",9,0.5
0,q2,medium_delay,4,bootstrap_conditional,0.21994806354391727,"[29.26591345677795, 33.3642043449261, 34.10245052764635]","[11.0, 11.0, 12.285714285714286, 12.857142857142858]","[47, 152, 25, 43]",9,0.5
0,q2,high_delay,4,bootstrap_conditional,0.22084833690784128,"[29.26591345677795, 29.75646442, 30.75052001013085]","[11.0, 11.0, 11.0, 11.0]","[47, 25, 49, 146]",9,0.5
0,q3_basic,step_only,4,bootstrap_conditional,0.1497405290757926,"[29.37857702, 30.2798105797449, 30.761083097004153]","[12.857142857142858, 25.0, 12.857142857142858, 25.0]","[53, 43, 26, 145]",9,0.5
0,q3_basic,low_delay,4,bootstrap_conditional,0.18813291525425038,"[28.60860758525625, 29.415395388195698, 33.411452741852145]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[26, 35, 140, 66]",9,0.5
0,q3_basic,medium_delay,4,bootstrap_conditional,0.22154470740649154,"[29.26591345677795, 32.1885791644288, 33.411452741852145]","[11.0, 11.0, 11.428571428571429, 12.857142857142858]","[47, 116, 38, 66]",9,0.5
0,q3_basic,high_delay,4,bootstrap_conditional,0.2228930548201474,"[29.32178088201715, 30.3292723037254, 31.247618505]","[11.0, 11.0, 11.0, 11.0]","[50, 47, 32, 138]",9,0.5
0,q2,step_only,4,bootstrap_conditional,0.15976527049965966,"[29.26591345677795, 29.92762346, 31.13775394781495]","[12.857142857142858, 25.0, 25.0, 25.0]","[47, 29, 50, 141]",9,1.0
0,q2,low_delay,4,bootstrap_conditional,0.19814448740657406,"[28.60860758525625, 29.35954207201715, 33.5885526]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[26, 25, 152, 64]",9,1.0
0,q2,medium_delay,4,bootstrap_conditional,0.22712220114113385,"[29.26591345677795, 33.75308582329245, 34.6456217064828]","[11.0, 11.0, 11.428571428571429, 12.857142857142858]","[47, 160, 25, 35]",9,1.0
0,q2,high_delay,4,bootstrap_conditional,0.22761340261348129,"[29.35954207201715, 30.4015372572209, 31.5045234250675]","[11.0, 11.0, 11.0, 11.0]","[51, 50, 39, 127]",9,1.0
0,q3_basic,step_only,4,bootstrap_conditional,0.15879243152790895,"[29.37857702, 30.2798105797449, 30.761083097004153]","[12.857142857142858, 25.0, 12.857142857142858, 25.0]","[53, 43, 26, 145]",9,1.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.19754532958902069,"[28.938497648086297, 30.132707290972853, 33.5885526]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[32, 58, 113, 64]",9,1.0
0,q3_basic,medium_delay,4,bootstrap_conditional,0.22843956543940924,"[29.37857702, 31.835775192944702, 33.5885526]","[11.0, 11.0, 11.0, 12.857142857142858]","[53, 96, 54, 64]",9,1.0
0,q3_basic,high_delay,4,bootstrap_conditional,0.22917305507698935,"[29.26591345677795, 29.975810298022402, 32.1885791644288]","[11.0, 11.0, 11.0, 11.0]","[47, 30, 86, 104]",9,1.0
0,q2,step_only,4,bootstrap_conditional,0.16541936265835988,"[28.60860758525625, 29.35954207201715, 29.92762346]","[12.857142857142858, 12.857142857142858, 25.0, 25.0]","[26, 25, 25, 191]",9,1.5
0,q2,low_delay,4,bootstrap_conditional,0.20253303793982932,"[28.60860758525625, 29.35954207201715, 33.91226361784895]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[26, 25, 163, 53]",9,1.5
0,q2,medium_delay,4,bootstrap_conditional,0.22919360179027118,"[29.26591345677795, 29.75646442, 35.43452652765335]","[11.0, 11.0, 11.0, 12.857142857142858]","[47, 25, 166, 29]",9,1.5
0,q2,high_delay,4,bootstrap_conditional,0.22943433474318228,"[29.26591345677795, 29.75646442, 30.456294565]","[11.0, 11.0, 11.0, 11.0]","[47, 25, 34, 161]",9,1.5
0,q3_basic,step_only,4,bootstrap_conditional,0.16456831092989882,"[29.37857702, 30.2798105797449, 30.761083097004153]","[12.857142857142858, 25.0, 12.857142857142858, 25.0]","[53, 43, 26, 145]",9,1.5
0,q3_basic,low_delay,4,bootstrap_conditional,0.20216809509520356,"[28.821843131379502, 30.11360183, 33.5885526]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[30, 58, 115, 64]",9,1.5
0,q3_basic,medium_delay,4,bootstrap_conditional,0.23047522361235853,"[29.26591345677795, 33.71727917055455, 35.2208681140727]","[11.0, 11.0, 11.428571428571429, 12.857142857142858]","[47, 157, 32, 31]",9,1.5
0,q3_basic,high_delay,4,bootstrap_conditional,0.23080211423515015,"[29.26591345677795, 30.2798105797449, 30.75052001013085]","[11.0, 11.0, 11.0, 11.0]","[47, 49, 25, 146]",9,1.5
0,q2,step_only,4,bootstrap_conditional,0.14956729240988845,"[28.56652825177255, 29.20491842677795, 30.44797393]","[25.0, 25.0, 25.0, 25.0]","[26, 30, 56, 155]",10,0.0
0,q2,low_delay,4,bootstrap_conditional,0.21935211692913756,"[28.56652825177255, 29.20491842677795, 30.44797393]","[12.857142857142858, 25.0, 25.0, 25.0]","[26, 30, 56, 155]",10,0.0
0,q2,medium_delay,4,bootstrap_conditional,0.3025915811003504,"[29.334636189999998, 30.519692062512547, 35.1705589940727]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[59, 64, 108, 36]",10,0.0
0,q2,high_delay,4,bootstrap_conditional,0.3201056058740445,"[28.71709879, 29.55072956140705, 30.406106735]","[11.0, 11.0, 11.0, 11.0]","[34, 39, 37, 157]",10,0.0
0,q3_basic,step_only,4,bootstrap_conditional,0.14869758238673927,"[28.56652825177255, 29.20491842677795, 30.44797393]","[25.0, 25.0, 25.0, 25.0]","[26, 30, 56, 155]",10,0.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.21835257660146798,"[28.71709879, 29.334636189999998, 30.44797393]","[12.857142857142858, 25.0, 25.0, 25.0]","[34, 25, 53, 155]",10,0.0
0,q3_basic,medium_delay,4,bootstrap_conditional,0.3044371408247001,"[28.62684680525625, 30.1522985168424, 35.1705589940727]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[29, 72, 130, 36]",10,0.0
0,q3_basic,high_delay,4,bootstrap_conditional,0.3228995399537598,"[28.71709879, 29.55072956140705, 30.406106735]","[11.0, 11.0, 11.0, 11.0]","[34, 39, 37, 157]",10,0.0
0,q2,step_only,4,bootstrap_conditional,0.15382081268491887,"[28.71709879, 30.2646582128532, 34.492691086543104]","[25.0, 25.0, 25.0, 25.0]","[34, 71, 116, 46]",10,0.5
0,q2,low_delay,4,bootstrap_conditional,0.22329800178120598,"[28.56652825177255, 29.20491842677795, 30.47595403]","[12.857142857142858, 25.0, 25.0, 25.0]","[26, 30, 59, 152]",10,0.5
0,q2,medium_delay,4,bootstrap_conditional,0.2955691219507053,"[28.907467955, 30.519692062512547, 35.5985534521325]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[37, 86, 112, 32]",10,0.5
0,q2,high_delay,4,bootstrap_conditional,0.3091042930814734,"[28.71709879, 29.55072956140705, 30.406106735]","[11.0, 11.0, 11.0, 11.0]","[34, 39, 37, 157]",10,0.5
0,q3_basic,step_only,4,bootstrap_conditional,0.15313559214904549,"[28.56652825177255, 29.37857702, 32.54021816248835]","[25.0, 25.0, 25.0, 25.0]","[26, 37, 115, 89]",10,0.5
0,q3_basic,low_delay,4,bootstrap_conditional,0.2223557065416675,"[28.71709879, 29.334636189999998, 30.519692062512547]","[12.857142857142858, 25.0, 25.0, 25.0]","[34, 25, 64, 144]",10,0.5
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2972574875583617,"[28.56652825177255, 29.10103014, 29.7458871954643]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[26, 25, 25, 191]",10,0.5
0,q3_basic,high_delay,4,bootstrap_conditional,0.3115745022141996,"[28.71709879, 29.55072956140705, 30.406106735]","[11.0, 11.0, 11.0, 11.0]","[34, 39, 37, 157]",10,0.5
0,q2,step_only,4,bootstrap_conditional,0.1541882733004657,"[28.62684680525625, 29.8182661822407, 34.61093289232065]","[25.0, 25.0, 25.0, 25.0]","[29, 59, 134, 45]",10,1.0
0,q2,low_delay,4,bootstrap_conditional,0.22418827330046545,"[28.71709879, 29.55072956140705, 30.6453224487093]","[25.0, 25.0, 25.0, 25.0]","[34, 39, 55, 139]",10,1.0
0,q2,medium_delay,4,bootstrap_conditional,0.2982235502830692,"[28.813373329999997, 30.1522985168424, 35.1705589940727]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[35, 66, 130, 36]",10,1.0
0,q2,high_delay,4,bootstrap_conditional,0.3122182352499422,"[28.71709879, 29.55072956140705, 30.406106735]","[11.0, 11.0, 11.0, 11.0]","[34, 39, 37, 157]",10,1.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1535858464331702,"[28.56652825177255, 29.26591345677795, 32.3282979883502]","[25.0, 25.0, 25.0, 25.0]","[26, 31, 111, 99]",10,1.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.22347204074704488,"[28.56652825177255, 29.20491842677795, 30.47595403]","[12.857142857142858, 25.0, 25.0, 25.0]","[26, 30, 59, 152]",10,1.0
0,q3_basic,medium_delay,4,bootstrap_conditional,0.29952160080870666,"[28.56652825177255, 30.0196636680224, 30.483268680000002]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[26, 66, 30, 145]",10,1.0
0,q3_basic,high_delay,4,bootstrap_conditional,0.31417264572205345,"[28.71709879, 29.55072956140705, 30.406106735]","[11.0, 11.0, 11.0, 11.0]","[34, 39, 37, 157]",10,1.0
0,q2,step_only,4,bootstrap_conditional,0.1625643408062708,"[28.62684680525625, 29.9478781980224, 34.392796086077254]","[25.0, 25.0, 25.0, 25.0]","[29, 62, 129, 47]",10,1.5
0,q2,low_delay,4,bootstrap_conditional,0.23222768165208646,"[28.56652825177255, 29.20491842677795, 30.44797393]","[12.857142857142858, 25.0, 25.0, 25.0]","[26, 30, 56, 155]",10,1.5
0,q2,medium_delay,4,bootstrap_conditional,0.3016023240530293,"[28.60860758525625, 30.2989175471691, 35.5985534521325]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[28, 78, 129, 32]",10,1.5
0,q2,high_delay,4,bootstrap_conditional,0.31257168616082,"[28.71709879, 30.0681944749674, 30.519692062512547]","[11.0, 11.0, 11.0, 11.0]","[34, 61, 28, 144]",10,1.5
0,q3_basic,step_only,4,bootstrap_conditional,0.1620341773914653,"[28.56652825177255, 29.20491842677795, 30.44797393]","[25.0, 25.0, 25.0, 25.0]","[26, 30, 56, 155]",10,1.5
0,q3_basic,low_delay,4,bootstrap_conditional,0.23153085109058474,"[28.56652825177255, 29.26591345677795, 30.44797393]","[12.857142857142858, 25.0, 25.0, 25.0]","[26, 31, 55, 155]",10,1.5
0,q3_basic,medium_delay,4,bootstrap_conditional,0.3029011407095416,"[28.813373329999997, 31.996085665000003, 35.3033617940727]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[35, 120, 77, 35]",10,1.5
0,q3_basic,high_delay,4,bootstrap_conditional,0.3144457783586034,"[28.71709879, 29.55072956140705, 30.406106735]","[11.0, 11.0, 11.0, 11.0]","[34, 39, 37, 157]",10,1.5
0,q2,step_only,4,bootstrap_conditional,0.14502821638168337,"[28.995840137890752, 30.0681944749674, 30.456294565]","[12.857142857142858, 12.857142857142858, 25.0, 25.0]","[30, 46, 26, 165]",11,0.0
0,q2,low_delay,4,bootstrap_conditional,0.17847045808876183,"[28.995840137890752, 29.629245695, 33.96154718]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[30, 26, 164, 47]",11,0.0
0,q2,medium_delay,4,bootstrap_conditional,0.20591130931789958,"[29.130029079670052, 33.09740295539545, 34.187725467824]","[11.0, 11.0, 11.285714285714286, 12.857142857142858]","[35, 164, 25, 43]",11,0.0
0,q2,high_delay,4,bootstrap_conditional,0.20660378171945867,"[29.130029079670052, 29.80803022604035, 30.80642350513085]","[11.0, 11.0, 11.0, 11.0]","[35, 29, 57, 146]",11,0.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1444655523494267,"[28.995840137890752, 30.0681944749674, 30.456294565]","[12.857142857142858, 12.857142857142858, 25.0, 25.0]","[30, 46, 26, 165]",11,0.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.17854053919378032,"[28.995840137890752, 29.629245695, 33.71727917055455]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[30, 26, 156, 55]",11,0.0
0,q3_basic,medium_delay,4,bootstrap_conditional,0.20652417298537834,"[29.130029079670052, 33.42928876926115, 34.96543919]","[11.0, 11.0, 12.285714285714286, 12.857142857142858]","[35, 174, 25, 33]",11,0.0
0,q3_basic,high_delay,4,bootstrap_conditional,0.20731504484004093,"[29.5907377837715, 30.534848816629747, 31.636180521978552]","[11.0, 11.0, 11.0, 11.0]","[53, 56, 35, 123]",11,0.0
0,q2,step_only,4,bootstrap_conditional,0.1501796976161139,"[28.995840137890752, 29.77856110879965, 30.456294565]","[12.857142857142858, 12.857142857142858, 25.0, 25.0]","[30, 33, 39, 165]",11,0.5
0,q2,low_delay,4,bootstrap_conditional,0.18498819275912654,"[29.20491842677795, 30.435518495, 33.96154718]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[41, 58, 121, 47]",11,0.5
0,q2,medium_delay,4,bootstrap_conditional,0.21181111107203515,"[29.46600999140705, 31.636180521978552, 34.411814519222446]","[11.0, 11.0, 11.0, 12.857142857142858]","[50, 94, 83, 40]",11,0.5
0,q2,high_delay,4,bootstrap_conditional,0.21230830834508876,"[29.46600999140705, 31.636180521978552, 33.035066021815396]","[11.0, 11.0, 11.0, 11.0]","[50, 94, 54, 69]",11,0.5
0,q3_basic,step_only,4,bootstrap_conditional,0.14984644395298716,"[28.995840137890752, 30.0681944749674, 32.642336522060546]","[12.857142857142858, 12.857142857142858, 25.0, 25.0]","[30, 46, 112, 79]",11,0.5
0,q3_basic,low_delay,4,bootstrap_conditional,0.18516328682558106,"[28.995840137890752, 29.629245695, 33.71727917055455]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[30, 26, 156, 55]",11,0.5
0,q3_basic,medium_delay,4,bootstrap_conditional,0.21248756248378173,"[29.15560064, 33.42928876926115, 34.96543919]","[11.0, 11.0, 11.571428571428571, 12.857142857142858]","[40, 169, 25, 33]",11,0.5
0,q3_basic,high_delay,4,bootstrap_conditional,0.21307393794323545,"[29.415395388195698, 30.406106735, 31.5975026520864]","[11.0, 11.0, 11.0, 11.0]","[46, 51, 46, 124]",11,0.5
0,q2,step_only,4,bootstrap_conditional,0.15148716037369267,"[28.995840137890752, 29.629245695, 30.2187791664552]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[30, 26, 31, 180]",11,1.0
0,q2,low_delay,4,bootstrap_conditional,0.1803629901939334,"[28.995840137890752, 29.629245695, 34.618823985000006]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[30, 26, 176, 35]",11,1.0
0,q2,medium_delay,4,bootstrap_conditional,0.20131716323741605,"[29.130029079670052, 29.80803022604035, 35.2208681140727]","[11.0, 11.0, 11.0, 12.428571428571429]","[35, 29, 178, 25]",11,1.0
0,q2,high_delay,4,bootstrap_conditional,0.20135881502479702,"[29.15560064, 30.3804461322209, 31.426179554571]","[11.0, 11.0, 11.0, 11.0]","[40, 53, 45, 129]",11,1.0
0,q3_basic,step_only,4,bootstrap_conditional,0.15115887197667438,"[28.995840137890752, 30.102058579967398, 30.456294565]","[12.857142857142858, 12.857142857142858, 25.0, 25.0]","[30, 47, 25, 165]",11,1.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.18035354078781798,"[29.088514899670052, 30.3292723037254, 35.02941549]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 24.857142857142858]","[33, 58, 146, 30]",11,1.0
0,q3_basic,medium_delay,4,bootstrap_conditional,0.20182474166313086,"[29.130029079670052, 29.92762346, 35.2208681140727]","[11.0, 11.0, 11.0, 12.857142857142858]","[35, 35, 172, 25]",11,1.0
0,q3_basic,high_delay,4,bootstrap_conditional,0.201934402368283,"[29.15560064, 30.435518495, 31.426179554571]","[11.0, 11.0, 11.0, 11.0]","[40, 59, 39, 129]",11,1.0
0,q2,step_only,4,bootstrap_conditional,0.15408338279090095,"[28.995840137890752, 29.629245695, 30.3292723037254]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[30, 26, 35, 176]",11,1.5
0,q2,low_delay,4,bootstrap_conditional,0.1826210027523358,"[28.995840137890752, 29.629245695, 34.618823985000006]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[30, 26, 176, 35]",11,1.5
0,q2,medium_delay,4,bootstrap_conditional,0.20312776321815942,"[29.130029079670052, 29.80803022604035, 35.2208681140727]","[11.0, 11.0, 11.0, 11.857142857142858]","[35, 29, 178, 25]",11,1.5
0,q2,high_delay,4,bootstrap_conditional,0.2031415824422393,"[29.43062944343895, 30.456294565, 32.825957630000005]","[11.0, 11.0, 11.0, 11.0]","[47, 55, 89, 76]",11,1.5
0,q3_basic,step_only,4,bootstrap_conditional,0.15387792297065372,"[28.995840137890752, 30.102058579967398, 30.456294565]","[12.857142857142858, 12.857142857142858, 25.0, 25.0]","[30, 47, 25, 165]",11,1.5
0,q3_basic,low_delay,4,bootstrap_conditional,0.1826476878835079,"[29.042538895, 30.2798105797449, 35.02941549]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 24.857142857142858]","[32, 58, 147, 30]",11,1.5
0,q3_basic,medium_delay,4,bootstrap_conditional,0.20356130219773005,"[29.130029079670052, 30.0681944749674, 35.2208681140727]","[11.0, 11.0, 11.0, 12.571428571428571]","[35, 41, 166, 25]",11,1.5
0,q3_basic,high_delay,4,bootstrap_conditional,0.20361366462057337,"[29.20491842677795, 30.406106735, 31.27458389444175]","[11.0, 11.0, 11.0, 11.0]","[41, 56, 37, 133]",11,1.5
0,q2,step_only,4,bootstrap_conditional,0.13174966443475739,"[28.7651952263795, 29.4326964231957, 31.38543347977265]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[26, 30, 80, 131]",12,0.0
0,q2,low_delay,4,bootstrap_conditional,0.1601061672324195,"[28.7651952263795, 29.23310384, 34.618823985000006]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[26, 27, 169, 45]",12,0.0
0,q2,medium_delay,4,bootstrap_conditional,0.18714311903388725,"[28.9759443680863, 29.46600999140705, 34.42799763]","[11.0, 11.0, 11.0, 12.857142857142858]","[32, 25, 164, 46]",12,0.0
0,q2,high_delay,4,bootstrap_conditional,0.1880715939156959,"[29.05951596, 30.0681944749674, 31.38543347977265]","[11.0, 11.0, 11.0, 11.0]","[39, 38, 59, 131]",12,0.0
0,q3_basic,step_only,4,bootstrap_conditional,0.13165940914632454,"[29.130029079670052, 31.22537913, 33.35454504804695]","[12.857142857142858, 12.857142857142858, 25.0, 25.0]","[42, 87, 66, 72]",12,0.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.16010668565061328,"[28.813373329999997, 30.5711615791423, 34.22124242450115]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[27, 83, 108, 49]",12,0.0
0,q3_basic,medium_delay,4,bootstrap_conditional,0.1871939473677992,"[28.9759443680863, 30.483268680000002, 34.22124242450115]","[11.0, 11.0, 11.0, 12.857142857142858]","[32, 70, 116, 49]",12,0.0
0,q3_basic,high_delay,4,bootstrap_conditional,0.1881346881281069,"[28.9759443680863, 29.46600999140705, 30.3804461322209]","[11.0, 11.0, 11.0, 11.0]","[32, 25, 34, 176]",12,0.0
0,q2,step_only,4,bootstrap_conditional,0.1329489790516048,"[28.7651952263795, 29.401891363195702, 31.743230699999998]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[26, 29, 93, 119]",12,0.5
0,q2,low_delay,4,bootstrap_conditional,0.1584403496983686,"[29.0780592777865, 30.84344416, 35.362169727132496]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[40, 80, 113, 34]",12,0.5
0,q2,medium_delay,4,bootstrap_conditional,0.1807132254745829,"[29.0455820628869, 30.72266034328655, 35.81474854]","[11.0, 11.0, 11.0, 12.857142857142858]","[38, 77, 123, 29]",12,0.5
